Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name
36761,Canna indica,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council
36762,Canna indica,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council
36763,Canna indica,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Amberdale Reserve,-33.972098,151.0034,,,,,2004,5,1,,,,,,,,,,,CB Council
36764,Canna indica,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Little Salt Pan Creek Reserve,-33.96882,151.029014,,,,,2004,5,1,,,,,,,,,,,CB Council
36765,Canna indica,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Roma Reserve,-33.970703,151.033469,,,,,2004,5,1,,,,,,,,,,,CB Council
36766,Capillipedium parviflorum,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council
36767,Capillipedium spicigerum,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Maluga Passive Pk,-33.894195,151.015561,,,,,2004,5,1,,,,,,,,,,,CB Council
36768,Capsella bursa-pastoris,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Flood Reserve,-33.935995,151.021996,,,,,2004,5,1,,,,,,,,,,,CB Council
36781,Capsella bursa-pastoris,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Kentucky Reserve,-33.922449,150.975933,,,,,2004,5,1,,,,,,,,,,,CB Council
36769,Capsella bursa-pastoris,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,East Hills Park,-33.96446,150.982875,,,,,2004,5,1,,,,,,,,,,,CB Council
36771,Capsella bursa-pastoris,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.909351,150.975191,,,,,2004,5,1,,,,,,,,,,,CB Council
36770,Capsella bursa-pastoris,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council
36772,Capsella bursa-pastoris,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.900525,150.97568,,,,,2004,5,1,,,,,,,,,,,CB Council
36773,Capsella bursa-pastoris,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.893451,150.970339,,,,,2004,5,1,,,,,,,,,,,CB Council
36774,Capsella bursa-pastoris,2004-05-01T12:00:00,Norfolk Flora&Fauna Apndx3 POM,Norfolk Reserve,-33.893604,151.062656,,,,,2004,5,1,,,,,,,,,,,CB Council
36782,Capsella bursa-pastoris,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Padstow Park,-33.950103,151.037195,,,,,2004,5,1,,,,,,,,,,,CB Council
36783,Capsella bursa-pastoris,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Lambeth Reserve,-33.971772,150.996708,,,,,2004,5,1,,,,,,,,,,,CB Council
36784,Capsella bursa-pastoris,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Picnic Point Reserve,-33.977563,150.996147,,,,,2004,5,1,,,,,,,,,,,CB Council
36775,Capsella bursa-pastoris,2004-05-01T12:00:00,The Crest-Appendix,Bellevue,-33.910871,150.998776,,,,,2004,5,1,,,,,,,,,,,CB Council
36776,Capsella bursa-pastoris,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council
36777,Capsella bursa-pastoris,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council
36778,Capsella bursa-pastoris,2004-05-01T12:00:00,The Crest-Appendix,Louisa,-33.905454,150.999701,,,,,2004,5,1,,,,,,,,,,,CB Council
36779,Capsella bursa-pastoris,2004-05-01T12:00:00,The Crest-Appendix,McLean,-33.904989,150.996089,,,,,2004,5,1,,,,,,,,,,,CB Council
36780,Capsella bursa-pastoris,2004-05-01T12:00:00,The Crest-Appendix,Thornton,-33.907741,151.00142,,,,,2004,5,1,,,,,,,,,,,CB Council
36785,Cardiospermum grandiflorum,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Flood Reserve,-33.935995,151.021996,,,,,2004,5,1,,,,,,,,,,,CB Council
36803,Cardiospermum grandiflorum,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Kentucky Reserve,-33.922449,150.975933,,,,,2004,5,1,,,,,,,,,,,CB Council
36786,Cardiospermum grandiflorum,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council
36788,Cardiospermum grandiflorum,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Beach,-33.953352,150.98246,,,,,2004,5,1,,,,,,,,,,,CB Council
36787,Cardiospermum grandiflorum,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council
36789,Cardiospermum grandiflorum,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,East Hills Park,-33.96446,150.982875,,,,,2004,5,1,,,,,,,,,,,CB Council
36790,Cardiospermum grandiflorum,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council
36792,Cardiospermum grandiflorum,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.909351,150.975191,,,,,2004,5,1,,,,,,,,,,,CB Council
36791,Cardiospermum grandiflorum,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council
36793,Cardiospermum grandiflorum,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.900525,150.97568,,,,,2004,5,1,,,,,,,,,,,CB Council
36794,Cardiospermum grandiflorum,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.893451,150.970339,,,,,2004,5,1,,,,,,,,,,,CB Council
36795,Cardiospermum grandiflorum,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,Piper Reserve,-33.937765,150.972901,,,,,2004,5,1,,,,,,,,,,,CB Council
36796,Cardiospermum grandiflorum,2004-05-01T12:00:00,Norfolk Flora&Fauna Apndx3 POM,Norfolk Reserve,-33.893604,151.062656,,,,,2004,5,1,,,,,,,,,,,CB Council
36804,Cardiospermum grandiflorum,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Lambeth Reserve,-33.971772,150.996708,,,,,2004,5,1,,,,,,,,,,,CB Council
36805,Cardiospermum grandiflorum,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Picnic Point Reserve,-33.977563,150.996147,,,,,2004,5,1,,,,,,,,,,,CB Council
36806,Cardiospermum grandiflorum,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council
36807,Cardiospermum grandiflorum,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Thomas Street Depot,-33.96590278,151.013035,,,,,2004,5,1,,,,,,,,,,,CB Council
36797,Cardiospermum grandiflorum,2004-05-01T12:00:00,The Crest-Appendix,Bellevue,-33.910871,150.998776,,,,,2004,5,1,,,,,,,,,,,CB Council
36798,Cardiospermum grandiflorum,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council
36799,Cardiospermum grandiflorum,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council
36800,Cardiospermum grandiflorum,2004-05-01T12:00:00,The Crest-Appendix,Louisa,-33.905454,150.999701,,,,,2004,5,1,,,,,,,,,,,CB Council
36801,Cardiospermum grandiflorum,2004-05-01T12:00:00,The Crest-Appendix,McLean,-33.904989,150.996089,,,,,2004,5,1,,,,,,,,,,,CB Council
36802,Cardiospermum grandiflorum,2004-05-01T12:00:00,The Crest-Appendix,Thornton,-33.907741,151.00142,,,,,2004,5,1,,,,,,,,,,,CB Council
36814,Carex appressa,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Ashford Reserve,-33.930003,150.984825,,,,,2004,5,1,,,,,,,,,,,CB Council
36815,Carex appressa,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Cnr HLD and Milperra Road,-33.931506,150.97956,,,,,2004,5,1,,,,,,,,,,,CB Council
36808,Carex appressa,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council
36809,Carex appressa,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council
36810,Carex appressa,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council
36811,Carex appressa,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,Piper Reserve,-33.937765,150.972901,,,,,2004,5,1,,,,,,,,,,,CB Council
36812,Carex appressa,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,Vale of Ah Reserve,-33.931086,150.973056,,,,,2004,5,1,,,,,,,,,,,CB Council
36816,Carex appressa,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Virginius Reserve,-33.960678,151.022552,,,,,2004,5,1,,,,,,,,,,,CB Council
36817,Carex appressa,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council
36818,Carex appressa,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Picnic Point Reserve,-33.977563,150.996147,,,,,2004,5,1,,,,,,,,,,,CB Council
36819,Carex appressa,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council
36813,Carex appressa,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council
36820,Carex breviculmis,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Adept Lane Reserve,-33.930189,151.035261,,,,,2004,5,1,,,,,,,,,,,CB Council
36821,Carex breviculmis,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,East Hills Park,-33.96446,150.982875,,,,,2004,5,1,,,,,,,,,,,CB Council
36822,Carex breviculmis,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council
36823,Carex breviculmis,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council
36829,Carex inversa,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Allder Pk,-33.890474,151.007849,,,,,2004,5,1,,,,,,,,,,,CB Council
36824,Carex inversa,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council
36825,Carex inversa,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council
36826,Carex inversa,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Smith Park,-33.958369,150.990262,,,,,2004,5,1,,,,,,,,,,,CB Council
36827,Carex inversa,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council
36828,Carex inversa,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council
36830,Carex inversa,2004-05-01T12:00:00,Walshaw Flora&Fauna Apndx4 POM,Walshaw Park,-33.901345,151.004631,,,,,2004,5,1,,,,,,,,,,,CB Council
36831,Carica papaya,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council
36833,Cassia sp.,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,"Lot 5, Prescot Parade Prescot Parade",-33.9447853,150.9769274,,,,,2004,5,1,,,,,,,,,,,CB Council
36834,Cassine australis,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Marion Reserve,-33.914839,151.010151,,,,,2004,5,1,,,,,,,,,,,CB Council
36835,Cassine australis,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council
36836,Cassine spp.,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Marion Reserve,-33.914839,151.010151,,,,,2004,5,1,,,,,,,,,,,CB Council
36837,Cassinia aculeata,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Flood Reserve,-33.935995,151.021996,,,,,2004,5,1,,,,,,,,,,,CB Council
36839,Cassinia aculeata,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Allder Pk,-33.890474,151.007849,,,,,2004,5,1,,,,,,,,,,,CB Council
36840,Cassinia aculeata,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Jenson Pk,-33.883502,151.01767,,,,,2004,5,1,,,,,,,,,,,CB Council
36838,Cassinia aculeata,2004-05-01T12:00:00,Norfolk Flora&Fauna Apndx3 POM,Norfolk Reserve,-33.893604,151.062656,,,,,2004,5,1,,,,,,,,,,,CB Council
36841,Cassinia longifolia,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council
36842,Cassinia sp.,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council
36848,Cassytha glabella,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Airport Reserve,-33.929014,150.985006,,,,,2004,5,1,,,,,,,,,,,CB Council
36849,Cassytha glabella,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Ashford Reserve,-33.930003,150.984825,,,,,2004,5,1,,,,,,,,,,,CB Council
36850,Cassytha glabella,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Cnr HLD and Milperra Road,-33.931506,150.97956,,,,,2004,5,1,,,,,,,,,,,CB Council
36843,Cassytha glabella,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council
36844,Cassytha glabella,2004-05-01T12:00:00,Norfolk Flora&Fauna Apndx3 POM,Norfolk Reserve,-33.893604,151.062656,,,,,2004,5,1,,,,,,,,,,,CB Council
36851,Cassytha glabella,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Richardson Reserve,-33.963555,151.027909,,,,,2004,5,1,,,,,,,,,,,CB Council
36852,Cassytha glabella,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council
36853,Cassytha glabella,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Thomas Street Depot,-33.96590278,151.013035,,,,,2004,5,1,,,,,,,,,,,CB Council
36845,Cassytha glabella,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council
36846,Cassytha glabella,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council
36847,Cassytha glabella,2004-05-01T12:00:00,The Crest-Appendix,Louisa,-33.905454,150.999701,,,,,2004,5,1,,,,,,,,,,,CB Council
36863,Cassytha pubescens,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Airport Reserve,-33.929014,150.985006,,,,,2004,5,1,,,,,,,,,,,CB Council
36854,Cassytha pubescens,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council
36855,Cassytha pubescens,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council
36857,Cassytha pubescens,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Monash Reserve,-33.963992,150.988145,,,,,2004,5,1,,,,,,,,,,,CB Council
36856,Cassytha pubescens,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Smith Park,-33.958369,150.990262,,,,,2004,5,1,,,,,,,,,,,CB Council
36858,Cassytha pubescens,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council
36859,Cassytha pubescens,2004-05-01T12:00:00,Norfolk Flora&Fauna Apndx3 POM,Norfolk Reserve,-33.893604,151.062656,,,,,2004,5,1,,,,,,,,,,,CB Council
36864,Cassytha pubescens,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Virginius Reserve,-33.960678,151.022552,,,,,2004,5,1,,,,,,,,,,,CB Council
36865,Cassytha pubescens,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council
36866,Cassytha pubescens,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Dilke Reserve,-33.972867,151.035019,,,,,2004,5,1,,,,,,,,,,,CB Council
36867,Cassytha pubescens,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Picnic Point Reserve,-33.977563,150.996147,,,,,2004,5,1,,,,,,,,,,,CB Council
36860,Cassytha pubescens,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council
36861,Cassytha pubescens,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council
36862,Cassytha pubescens,2004-05-01T12:00:00,The Crest-Appendix,Louisa,-33.905454,150.999701,,,,,2004,5,1,,,,,,,,,,,CB Council
36872,Cassytha spp.,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Adept Lane Reserve,-33.930189,151.035261,,,,,2004,5,1,,,,,,,,,,,CB Council
36873,Cassytha spp.,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Adept Lane Reserve,-33.930189,151.035261,,,,,2004,5,1,,,,,,,,,,,CB Council
36868,Cassytha spp.,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Allder Pk,-33.890474,151.007849,,,,,2004,5,1,,,,,,,,,,,CB Council
36869,Cassytha spp.,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Allder Pk,-33.890474,151.007849,,,,,2004,5,1,,,,,,,,,,,CB Council
36870,Cassytha spp.,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Jenson Pk,-33.883502,151.01767,,,,,2004,5,1,,,,,,,,,,,CB Council
36871,Cassytha spp.,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Jenson Pk,-33.883502,151.01767,,,,,2004,5,1,,,,,,,,,,,CB Council
36874,Cassytha spp.,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Marion Reserve,-33.914839,151.010151,,,,,2004,5,1,,,,,,,,,,,CB Council
36875,Cassytha spp.,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Marion Reserve,-33.914839,151.010151,,,,,2004,5,1,,,,,,,,,,,CB Council
36876,Cassytha spp.,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Beach,-33.953352,150.98246,,,,,2004,5,1,,,,,,,,,,,CB Council
36877,Cassytha spp.,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Beach,-33.953352,150.98246,,,,,2004,5,1,,,,,,,,,,,CB Council
36878,Cassytha spp.,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Monash Reserve,-33.963992,150.988145,,,,,2004,5,1,,,,,,,,,,,CB Council
36879,Cassytha spp.,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Monash Reserve,-33.963992,150.988145,,,,,2004,5,1,,,,,,,,,,,CB Council
36880,Cassytha spp.,2004-05-01T12:00:00,The Crest-Appendix,Bellevue,-33.910871,150.998776,,,,,2004,5,1,,,,,,,,,,,CB Council
36881,Cassytha spp.,2004-05-01T12:00:00,The Crest-Appendix,Bellevue,-33.910871,150.998776,,,,,2004,5,1,,,,,,,,,,,CB Council
36882,Cassytha spp.,2004-05-01T12:00:00,Walshaw Flora&Fauna Apndx4 POM,Walshaw Park,-33.901345,151.004631,,,,,2004,5,1,,,,,,,,,,,CB Council
36883,Cassytha spp.,2004-05-01T12:00:00,Walshaw Flora&Fauna Apndx4 POM,Walshaw Park,-33.901345,151.004631,,,,,2004,5,1,,,,,,,,,,,CB Council
36884,Castanospermum australe,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council
36885,Casuarina cuneifolia,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Amaroo,-33.908,150.982962,,,,,2004,5,1,,,,,,,,,,,CB Council
36887,Casuarina cunninghamiana,2004-05-01T12:00:00,Greenacre Flora&Fauna Apndx3 POM,Roberts Road Reserve,-33.90619,151.065494,,,,,2004,5,1,,,,,,,,,,,CB Council
36888,Casuarina cunninghamiana,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council
36889,Casuarina cunninghamiana,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Cox Reserve,-33.969139,151.021958,,,,,2004,5,1,,,,,,,,,,,CB Council
36890,Casuarina cunninghamiana,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council
36891,Casuarina glauca,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Ruse Park,-33.926102,151.034921,,,,,2004,5,1,,,,,,,,,,,CB Council
36906,Casuarina glauca,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Airport Reserve,-33.929014,150.985006,,,,,2004,5,1,,,,,,,,,,,CB Council
36907,Casuarina glauca,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Ashford Reserve,-33.930003,150.984825,,,,,2004,5,1,,,,,,,,,,,CB Council
36905,Casuarina glauca,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Kentucky Reserve,-33.922449,150.975933,,,,,2004,5,1,,,,,,,,,,,CB Council
36908,Casuarina glauca,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Band Hall Reserve,-33.896649,151.019718,,,,,2004,5,1,,,,,,,,,,,CB Council
36909,Casuarina glauca,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Maluga Passive Pk,-33.894195,151.015561,,,,,2004,5,1,,,,,,,,,,,CB Council
36892,Casuarina glauca,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council
36894,Casuarina glauca,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Beach,-33.953352,150.98246,,,,,2004,5,1,,,,,,,,,,,CB Council
36893,Casuarina glauca,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council
36895,Casuarina glauca,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,East Hills Park,-33.96446,150.982875,,,,,2004,5,1,,,,,,,,,,,CB Council
36896,Casuarina glauca,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Monash Reserve,-33.963992,150.988145,,,,,2004,5,1,,,,,,,,,,,CB Council
36897,Casuarina glauca,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council
36899,Casuarina glauca,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.909351,150.975191,,,,,2004,5,1,,,,,,,,,,,CB Council
36898,Casuarina glauca,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council
36900,Casuarina glauca,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.900525,150.97568,,,,,2004,5,1,,,,,,,,,,,CB Council
36901,Casuarina glauca,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.893451,150.970339,,,,,2004,5,1,,,,,,,,,,,CB Council
36904,Casuarina glauca,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,Auld Reserve,-33.931086,150.973056,,,,,2004,5,1,,,,,,,,,,,CB Council
36902,Casuarina glauca,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,Piper Reserve,-33.937765,150.972901,,,,,2004,5,1,,,,,,,,,,,CB Council
36903,Casuarina glauca,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,Vale of Ah Reserve,-33.931086,150.973056,,,,,2004,5,1,,,,,,,,,,,CB Council
36910,Casuarina glauca,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Virginius Reserve,-33.960678,151.022552,,,,,2004,5,1,,,,,,,,,,,CB Council
